n.evals.q.1.0.	train._.me.hebbian.network.best.quality.consistency	train._.me.hebbian.network.best.quality.consistency.min	train._.me.hebbian.network.best.quality.consistency.max	train._.me.hebbian.layer.best.quality.consistency	train._.me.hebbian.layer.best.quality.consistency.min	train._.me.hebbian.layer.best.quality.consistency.max	train._.me.hebbian.neuron.best.quality.consistency	train._.me.hebbian.neuron.best.quality.consistency.min	train._.me.hebbian.neuron.best.quality.consistency.max	train._.me.hebbian.synapse.best.quality.consistency	train._.me.hebbian.synapse.best.quality.consistency.min	train._.me.hebbian.synapse.best.quality.consistency.max	train._.me.freeForm.best.quality.consistency	train._.me.freeForm.best.quality.consistency.min	train._.me.freeForm.best.quality.consistency.max
1.000e+02	4.914e-03	0.000e+00	7.975e-03	0.000e+00	0.000e+00	4.441e-16	3.284e+01	8.313e+00	5.213e+01	7.849e+00	4.927e+00	1.102e+01	0.000e+00	0.000e+00	8.342e-04
2.000e+02	1.324e-03	4.441e-16	4.754e-02	0.000e+00	0.000e+00	1.500e-04	8.242e+01	5.114e+01	1.007e+02	6.604e+01	6.091e+00	1.426e+02	0.000e+00	0.000e+00	1.090e-09
3.000e+02	1.324e-03	4.441e-16	4.754e-02	0.000e+00	0.000e+00	1.500e-04	9.313e+01	5.909e+01	1.032e+02	1.426e+02	7.782e+01	1.650e+02	4.441e-16	0.000e+00	7.026e-07
4.000e+02	1.324e-03	4.441e-16	4.754e-02	4.441e-16	0.000e+00	1.983e-03	8.479e+01	5.909e+01	1.007e+02	1.426e+02	7.782e+01	1.650e+02	4.441e-16	0.000e+00	7.026e-07
5.000e+02	1.324e-03	4.441e-16	4.754e-02	4.441e-16	0.000e+00	1.983e-03	1.649e+02	8.673e+01	1.782e+02	1.573e+02	1.313e+02	1.885e+02	0.000e+00	0.000e+00	7.026e-07
6.000e+02	3.787e-03	4.441e-16	7.292e-02	1.331e-07	0.000e+00	7.740e+00	1.649e+02	8.673e+01	1.782e+02	1.573e+02	9.510e+01	1.859e+02	0.000e+00	0.000e+00	7.026e-07
7.000e+02	3.787e-03	4.441e-16	7.292e-02	2.487e-02	0.000e+00	1.285e+01	1.649e+02	8.673e+01	1.782e+02	1.573e+02	9.510e+01	1.859e+02	4.441e-16	0.000e+00	1.437e-04
8.000e+02	4.469e-01	1.760e-08	8.025e+00	3.636e-02	0.000e+00	1.285e+01	1.730e+02	1.384e+02	1.782e+02	1.650e+02	9.510e+01	1.859e+02	0.000e+00	0.000e+00	7.279e-02
9.000e+02	4.469e-01	1.760e-08	8.025e+00	7.158e-02	0.000e+00	1.285e+01	1.736e+02	1.559e+02	1.827e+02	1.705e+02	9.510e+01	1.769e+02	4.441e-16	0.000e+00	7.279e-02
1.000e+03	4.469e-01	1.760e-08	8.025e+00	7.158e-02	4.441e-16	1.285e+01	1.736e+02	1.559e+02	1.827e+02	1.716e+02	9.510e+01	1.769e+02	4.441e-16	0.000e+00	7.279e-02
1.100e+03	6.050e+00	1.760e-08	3.424e+01	7.158e-02	4.441e-16	1.285e+01	1.736e+02	1.384e+02	1.827e+02	1.650e+02	8.792e+01	1.719e+02	4.441e-16	0.000e+00	7.279e-02
1.200e+03	6.050e+00	1.760e-08	3.424e+01	7.158e-02	4.441e-16	1.714e+01	1.730e+02	1.384e+02	1.782e+02	1.716e+02	8.792e+01	1.769e+02	3.553e-15	0.000e+00	7.279e-02
1.300e+03	6.050e+00	3.419e-06	3.424e+01	7.158e-02	4.441e-16	2.877e+01	1.730e+02	1.384e+02	1.782e+02	1.716e+02	8.792e+01	1.769e+02	2.071e-02	0.000e+00	1.009e+01
1.400e+03	6.050e+00	3.419e-06	3.424e+01	7.158e-02	4.441e-16	2.877e+01	1.730e+02	1.438e+02	1.782e+02	1.650e+02	8.792e+01	1.719e+02	1.670e-02	0.000e+00	1.238e+01
1.500e+03	6.050e+00	2.621e-03	3.424e+01	7.158e-02	4.441e-16	2.877e+01	1.649e+02	1.109e+02	1.736e+02	1.716e+02	7.782e+01	1.769e+02	1.670e-02	0.000e+00	1.238e+01
1.600e+03	6.050e+00	2.621e-03	3.424e+01	5.058e+00	4.441e-16	3.405e+01	1.649e+02	1.109e+02	1.736e+02	1.575e+02	8.792e+01	1.719e+02	1.755e-02	0.000e+00	3.201e+01
1.700e+03	6.050e+00	2.621e-03	3.424e+01	2.858e+01	4.441e-16	6.184e+01	1.438e+02	5.465e+01	1.680e+02	1.575e+02	8.792e+01	1.769e+02	1.970e-02	0.000e+00	3.201e+01
1.800e+03	6.050e+00	2.621e-03	3.424e+01	2.858e+01	4.441e-16	6.184e+01	1.438e+02	5.465e+01	1.680e+02	1.719e+02	8.792e+01	1.823e+02	1.970e-02	0.000e+00	3.201e+01
1.900e+03	6.050e+00	2.621e-03	3.424e+01	3.405e+01	4.441e-16	1.159e+02	1.457e+02	5.465e+01	1.680e+02	1.719e+02	8.792e+01	1.823e+02	1.970e-02	0.000e+00	3.201e+01
2.000e+03	6.050e+00	2.621e-03	3.424e+01	3.405e+01	4.441e-16	1.159e+02	1.457e+02	5.465e+01	1.680e+02	1.719e+02	3.989e+01	1.823e+02	3.396e-02	0.000e+00	3.201e+01
2.100e+03	6.050e+00	2.621e-03	3.424e+01	3.405e+01	4.441e-16	1.159e+02	1.438e+02	4.789e+01	1.680e+02	1.719e+02	3.989e+01	1.823e+02	3.396e-02	0.000e+00	3.201e+01
2.200e+03	6.050e+00	2.621e-03	3.424e+01	3.405e+01	4.441e-16	1.159e+02	1.438e+02	4.789e+01	1.680e+02	1.719e+02	2.148e+01	1.947e+02	1.134e+01	0.000e+00	3.201e+01
2.300e+03	8.025e+00	1.585e-02	3.424e+01	3.405e+01	4.441e-16	1.159e+02	1.438e+02	4.789e+01	1.680e+02	1.365e+02	2.148e+01	1.947e+02	1.134e+01	0.000e+00	3.201e+01
2.400e+03	8.025e+00	1.585e-02	3.424e+01	6.184e+01	4.441e-16	1.262e+02	1.043e+02	4.789e+01	1.457e+02	1.525e+02	2.148e+01	1.977e+02	1.134e+01	0.000e+00	3.201e+01
2.500e+03	8.025e+00	1.585e-02	3.424e+01	6.184e+01	4.441e-16	1.262e+02	6.572e+01	4.002e+01	1.354e+02	1.540e+02	2.148e+01	1.977e+02	1.134e+01	0.000e+00	3.201e+01
2.600e+03	8.025e+00	1.585e-02	3.424e+01	6.184e+01	4.441e-16	1.262e+02	6.903e+01	4.002e+01	1.354e+02	1.540e+02	2.148e+01	1.977e+02	1.134e+01	0.000e+00	3.201e+01
2.700e+03	8.025e+00	4.203e-01	3.424e+01	6.184e+01	4.441e-16	1.262e+02	6.903e+01	4.204e+01	1.354e+02	1.540e+02	2.148e+01	1.977e+02	1.134e+01	0.000e+00	3.201e+01
2.800e+03	8.025e+00	4.203e-01	3.424e+01	6.184e+01	4.441e-16	1.262e+02	7.364e+01	4.204e+01	1.543e+02	1.643e+02	2.148e+01	1.977e+02	1.536e+01	0.000e+00	3.201e+01
2.900e+03	8.025e+00	4.203e-01	3.424e+01	6.184e+01	4.441e-16	1.262e+02	7.364e+01	4.204e+01	1.543e+02	1.643e+02	2.148e+01	1.947e+02	1.536e+01	0.000e+00	3.201e+01
3.000e+03	6.578e+00	4.203e-01	3.424e+01	6.184e+01	4.441e-16	1.262e+02	6.903e+01	2.750e+01	1.354e+02	1.611e+02	2.148e+01	1.843e+02	1.536e+01	0.000e+00	5.278e+01
3.100e+03	1.869e+01	4.203e-01	3.424e+01	6.184e+01	4.441e-16	1.262e+02	6.903e+01	2.750e+01	1.354e+02	1.540e+02	1.587e+01	1.843e+02	1.536e+01	0.000e+00	5.278e+01
3.200e+03	1.869e+01	4.203e-01	3.424e+01	6.184e+01	4.441e-16	1.262e+02	6.903e+01	2.750e+01	1.522e+02	1.540e+02	1.587e+01	1.843e+02	1.536e+01	0.000e+00	5.278e+01
3.300e+03	1.869e+01	3.660e-01	3.424e+01	6.184e+01	4.441e-16	1.262e+02	6.903e+01	2.750e+01	1.522e+02	1.365e+02	7.727e+00	1.611e+02	1.209e+01	0.000e+00	5.278e+01
3.400e+03	2.330e+01	3.660e-01	3.424e+01	1.159e+02	4.441e-16	1.262e+02	5.879e+01	2.750e+01	1.354e+02	1.365e+02	7.727e+00	1.611e+02	1.209e+01	0.000e+00	5.278e+01
3.500e+03	2.330e+01	3.660e-01	3.424e+01	1.159e+02	4.441e-16	1.262e+02	5.879e+01	2.750e+01	1.354e+02	1.365e+02	7.727e+00	1.611e+02	1.209e+01	0.000e+00	5.278e+01
3.600e+03	2.330e+01	3.660e-01	3.424e+01	1.159e+02	4.441e-16	1.262e+02	5.879e+01	2.750e+01	1.354e+02	8.364e+01	7.727e+00	1.611e+02	1.209e+01	0.000e+00	5.278e+01
3.700e+03	2.330e+01	3.660e-01	3.424e+01	1.159e+02	1.561e-01	1.262e+02	5.879e+01	2.750e+01	9.642e+01	2.902e+01	7.727e+00	1.365e+02	7.493e-01	0.000e+00	5.278e+01
3.800e+03	2.330e+01	3.660e-01	3.424e+01	1.159e+02	1.561e-01	1.262e+02	5.879e+01	2.750e+01	1.153e+02	2.902e+01	7.727e+00	1.365e+02	7.493e-01	0.000e+00	5.278e+01
3.900e+03	2.330e+01	3.660e-01	3.424e+01	1.159e+02	1.561e-01	1.262e+02	5.879e+01	2.750e+01	1.153e+02	2.902e+01	7.727e+00	1.365e+02	7.493e-01	0.000e+00	5.278e+01
4.000e+03	2.330e+01	3.660e-01	3.424e+01	1.159e+02	1.561e-01	1.262e+02	4.999e+01	2.750e+01	1.153e+02	2.902e+01	7.727e+00	1.365e+02	7.493e-01	0.000e+00	5.278e+01
4.100e+03	2.961e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.999e+01	3.635e+01	1.153e+02	2.902e+01	7.727e+00	1.771e+02	7.493e-01	0.000e+00	5.278e+01
4.200e+03	2.961e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.999e+01	3.635e+01	1.522e+02	2.902e+01	7.727e+00	1.665e+02	7.493e-01	0.000e+00	5.278e+01
4.300e+03	2.961e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.999e+01	3.635e+01	1.522e+02	2.902e+01	7.727e+00	1.665e+02	7.493e-01	0.000e+00	5.278e+01
4.400e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.999e+01	3.635e+01	1.522e+02	2.902e+01	7.727e+00	1.665e+02	7.493e-01	0.000e+00	5.278e+01
4.500e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.999e+01	3.635e+01	1.522e+02	2.902e+01	7.727e+00	1.665e+02	7.493e-01	0.000e+00	5.278e+01
4.600e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.999e+01	3.635e+01	1.522e+02	2.902e+01	7.727e+00	1.620e+02	7.493e-01	0.000e+00	5.278e+01
4.700e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.999e+01	3.635e+01	1.522e+02	2.902e+01	7.727e+00	1.214e+02	7.493e-01	0.000e+00	5.278e+01
4.800e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.999e+01	2.750e+01	1.522e+02	2.902e+01	7.727e+00	1.214e+02	7.493e-01	0.000e+00	5.278e+01
4.900e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.006e+01	2.407e+01	1.522e+02	2.902e+01	7.727e+00	1.214e+02	7.493e-01	0.000e+00	5.278e+01
5.000e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.006e+01	2.407e+01	1.522e+02	2.902e+01	7.727e+00	1.214e+02	7.493e-01	0.000e+00	5.278e+01
5.100e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.006e+01	2.407e+01	1.522e+02	2.902e+01	7.727e+00	1.202e+02	7.493e-01	0.000e+00	5.278e+01
5.200e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.006e+01	2.750e+01	1.648e+02	2.148e+01	7.727e+00	1.202e+02	7.493e-01	0.000e+00	5.278e+01
5.300e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.006e+01	2.750e+01	1.648e+02	2.148e+01	7.727e+00	1.202e+02	7.493e-01	0.000e+00	5.278e+01
5.400e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.006e+01	2.750e+01	1.648e+02	2.148e+01	7.727e+00	1.202e+02	7.493e-01	0.000e+00	5.278e+01
5.500e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.006e+01	3.635e+01	1.601e+02	2.148e+01	7.727e+00	1.202e+02	7.493e-01	0.000e+00	5.278e+01
5.600e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.525e+01	3.708e+01	1.601e+02	2.134e+01	7.727e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
5.700e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.525e+01	3.548e+01	1.601e+02	2.134e+01	7.727e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
5.800e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.525e+01	3.548e+01	1.601e+02	2.134e+01	3.804e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
5.900e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.163e+02	4.525e+01	3.548e+01	1.601e+02	2.134e+01	3.804e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
6.000e+03	3.401e+01	3.660e-01	4.572e+01	8.729e+01	1.561e-01	1.163e+02	4.525e+01	3.548e+01	1.601e+02	2.134e+01	3.804e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
6.100e+03	3.401e+01	3.660e-01	4.572e+01	8.729e+01	1.561e-01	1.163e+02	4.525e+01	3.548e+01	1.601e+02	2.134e+01	2.741e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
6.200e+03	3.401e+01	3.660e-01	4.572e+01	8.729e+01	1.561e-01	1.163e+02	4.525e+01	3.161e+01	5.337e+01	2.134e+01	3.125e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
6.300e+03	3.401e+01	3.660e-01	4.572e+01	8.729e+01	1.561e-01	1.163e+02	3.713e+01	2.750e+01	5.337e+01	2.134e+01	3.125e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
6.400e+03	3.401e+01	3.660e-01	4.572e+01	8.729e+01	1.561e-01	1.163e+02	3.713e+01	2.750e+01	5.337e+01	2.134e+01	3.125e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
6.500e+03	3.401e+01	3.660e-01	4.572e+01	8.729e+01	1.561e-01	1.163e+02	3.713e+01	2.750e+01	5.337e+01	2.134e+01	3.125e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
6.600e+03	3.401e+01	3.660e-01	4.572e+01	8.729e+01	1.561e-01	1.163e+02	3.713e+01	2.750e+01	5.337e+01	2.134e+01	3.125e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
6.700e+03	3.401e+01	3.660e-01	4.572e+01	8.729e+01	1.561e-01	1.163e+02	3.713e+01	2.750e+01	5.337e+01	2.134e+01	3.125e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
6.800e+03	3.401e+01	3.660e-01	4.572e+01	8.729e+01	1.561e-01	1.163e+02	3.713e+01	2.750e+01	5.337e+01	1.587e+01	3.125e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
6.900e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.316e+02	3.713e+01	2.750e+01	5.337e+01	7.727e+00	2.477e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
7.000e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.316e+02	3.866e+01	2.754e+01	5.337e+01	7.727e+00	2.477e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
7.100e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.316e+02	3.713e+01	2.754e+01	4.525e+01	7.727e+00	2.477e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
7.200e+03	3.401e+01	3.660e-01	4.572e+01	1.122e+02	1.561e-01	1.316e+02	3.713e+01	2.754e+01	4.525e+01	7.727e+00	2.477e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
7.300e+03	3.401e+01	5.612e-02	4.572e+01	1.122e+02	1.561e-01	1.316e+02	3.713e+01	2.754e+01	4.525e+01	1.375e+01	3.125e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
7.400e+03	3.401e+01	5.612e-02	4.572e+01	1.122e+02	1.561e-01	1.316e+02	3.713e+01	2.754e+01	4.525e+01	7.727e+00	3.125e+00	2.134e+01	7.493e-01	0.000e+00	5.278e+01
7.500e+03	3.401e+01	5.612e-02	4.572e+01	1.122e+02	1.561e-01	1.316e+02	3.713e+01	2.754e+01	4.525e+01	7.727e+00	3.125e+00	2.134e+01	7.493e-01	0.000e+00	5.278e+01
7.600e+03	3.401e+01	5.612e-02	4.572e+01	1.122e+02	1.561e-01	1.316e+02	3.713e+01	2.754e+01	4.525e+01	7.727e+00	3.125e+00	2.134e+01	7.493e-01	0.000e+00	5.278e+01
7.700e+03	3.401e+01	5.612e-02	4.572e+01	1.163e+02	1.561e-01	1.338e+02	3.713e+01	2.754e+01	4.525e+01	5.600e+00	3.058e+00	1.375e+01	7.493e-01	0.000e+00	5.278e+01
7.800e+03	3.401e+01	5.612e-02	4.572e+01	1.163e+02	1.561e-01	1.338e+02	3.713e+01	2.754e+01	4.525e+01	5.600e+00	3.058e+00	1.375e+01	7.493e-01	0.000e+00	5.278e+01
7.900e+03	3.401e+01	5.612e-02	4.572e+01	1.163e+02	1.561e-01	1.316e+02	3.713e+01	2.754e+01	4.525e+01	5.600e+00	3.058e+00	1.375e+01	7.493e-01	0.000e+00	5.278e+01
8.000e+03	3.401e+01	5.612e-02	6.275e+01	1.163e+02	1.561e-01	1.316e+02	3.713e+01	2.754e+01	4.525e+01	5.600e+00	3.058e+00	1.375e+01	7.493e-01	0.000e+00	5.278e+01
8.100e+03	3.401e+01	5.612e-02	6.275e+01	1.163e+02	1.561e-01	1.316e+02	3.713e+01	2.754e+01	4.525e+01	5.600e+00	3.058e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
8.200e+03	3.401e+01	5.612e-02	6.275e+01	1.163e+02	1.561e-01	1.316e+02	3.713e+01	2.754e+01	4.525e+01	5.600e+00	3.058e+00	2.902e+01	7.493e-01	0.000e+00	5.278e+01
8.300e+03	3.401e+01	9.564e-01	6.275e+01	1.163e+02	1.561e-01	1.316e+02	3.713e+01	2.754e+01	4.525e+01	3.529e+00	2.477e+00	1.375e+01	7.493e-01	0.000e+00	5.278e+01
8.400e+03	3.401e+01	9.564e-01	6.275e+01	1.163e+02	1.561e-01	1.316e+02	4.417e+01	2.754e+01	5.337e+01	3.529e+00	2.477e+00	1.375e+01	7.493e-01	0.000e+00	5.278e+01
8.500e+03	3.401e+01	9.564e-01	6.275e+01	1.163e+02	1.561e-01	1.316e+02	4.417e+01	2.754e+01	5.337e+01	3.529e+00	2.477e+00	1.375e+01	7.493e-01	0.000e+00	5.278e+01
8.600e+03	3.401e+01	9.564e-01	6.275e+01	1.163e+02	1.561e-01	1.316e+02	4.417e+01	2.754e+01	5.337e+01	3.529e+00	2.477e+00	1.375e+01	7.493e-01	0.000e+00	5.278e+01
8.700e+03	3.401e+01	1.994e-01	6.275e+01	1.086e+02	1.561e-01	1.174e+02	4.417e+01	2.754e+01	5.337e+01	3.125e+00	1.972e+00	1.375e+01	7.493e-01	0.000e+00	5.278e+01
8.800e+03	3.401e+01	1.994e-01	6.275e+01	1.086e+02	1.561e-01	1.174e+02	4.417e+01	2.754e+01	5.337e+01	3.125e+00	1.652e+00	1.375e+01	7.493e-01	0.000e+00	5.278e+01
8.900e+03	3.401e+01	1.994e-01	6.275e+01	1.086e+02	1.561e-01	1.174e+02	4.417e+01	2.754e+01	5.337e+01	3.125e+00	1.652e+00	1.375e+01	7.493e-01	0.000e+00	5.278e+01
9.000e+03	3.401e+01	1.994e-01	6.275e+01	1.086e+02	1.561e-01	1.174e+02	4.417e+01	2.754e+01	5.337e+01	3.125e+00	1.652e+00	1.375e+01	7.493e-01	0.000e+00	5.278e+01
9.100e+03	3.401e+01	1.994e-01	6.275e+01	1.086e+02	1.561e-01	1.174e+02	4.417e+01	2.754e+01	5.337e+01	3.125e+00	1.652e+00	1.375e+01	7.493e-01	0.000e+00	3.641e+01
9.200e+03	3.401e+01	1.994e-01	6.275e+01	1.086e+02	1.561e-01	1.174e+02	4.417e+01	2.754e+01	5.337e+01	3.125e+00	1.652e+00	1.375e+01	7.493e-01	0.000e+00	3.641e+01
9.300e+03	3.401e+01	1.994e-01	6.275e+01	1.086e+02	1.561e-01	1.174e+02	4.417e+01	2.754e+01	5.337e+01	3.125e+00	1.652e+00	1.375e+01	7.493e-01	0.000e+00	3.641e+01
9.400e+03	3.401e+01	1.994e-01	6.275e+01	1.086e+02	1.561e-01	1.174e+02	4.417e+01	2.754e+01	5.337e+01	3.125e+00	1.652e+00	1.375e+01	7.493e-01	0.000e+00	3.641e+01
9.500e+03	3.401e+01	1.994e-01	6.275e+01	1.086e+02	1.561e-01	1.174e+02	3.713e+01	2.164e+01	4.525e+01	3.125e+00	1.652e+00	1.375e+01	7.493e-01	0.000e+00	3.641e+01
9.600e+03	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.713e+01	2.164e+01	4.525e+01	3.125e+00	1.652e+00	1.375e+01	7.493e-01	0.000e+00	3.641e+01
9.700e+03	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.713e+01	2.372e+01	4.525e+01	3.125e+00	1.652e+00	1.375e+01	7.493e-01	0.000e+00	3.641e+01
9.800e+03	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.713e+01	2.372e+01	4.525e+01	3.125e+00	1.652e+00	1.375e+01	7.493e-01	0.000e+00	3.641e+01
9.900e+03	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.713e+01	2.372e+01	4.525e+01	3.125e+00	1.652e+00	1.375e+01	7.493e-01	0.000e+00	3.641e+01
1.000e+04	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.113e+01	2.372e+01	4.417e+01	3.125e+00	1.652e+00	1.375e+01	7.493e-01	0.000e+00	3.641e+01
1.010e+04	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.113e+01	2.372e+01	4.417e+01	3.860e+00	1.972e+00	1.375e+01	7.493e-01	0.000e+00	3.641e+01
1.020e+04	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.113e+01	2.372e+01	4.525e+01	3.860e+00	1.972e+00	3.135e+01	7.493e-01	0.000e+00	4.027e+01
1.030e+04	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.113e+01	2.372e+01	4.525e+01	3.860e+00	1.972e+00	3.135e+01	7.493e-01	0.000e+00	4.027e+01
1.040e+04	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.113e+01	2.372e+01	4.525e+01	3.860e+00	1.972e+00	3.135e+01	0.000e+00	0.000e+00	8.672e+00
1.050e+04	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.113e+01	2.372e+01	4.525e+01	3.125e+00	1.015e+00	1.375e+01	0.000e+00	0.000e+00	8.672e+00
1.060e+04	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.113e+01	2.372e+01	4.525e+01	3.125e+00	1.015e+00	1.375e+01	0.000e+00	0.000e+00	8.672e+00
1.070e+04	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.113e+01	2.372e+01	4.525e+01	3.125e+00	1.972e+00	3.249e+01	0.000e+00	0.000e+00	8.672e+00
1.080e+04	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.113e+01	2.372e+01	4.525e+01	3.125e+00	1.972e+00	3.249e+01	0.000e+00	0.000e+00	8.672e+00
1.090e+04	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.113e+01	2.372e+01	4.525e+01	3.125e+00	1.972e+00	3.249e+01	0.000e+00	0.000e+00	8.672e+00
1.100e+04	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.174e+02	3.113e+01	2.372e+01	4.525e+01	3.125e+00	1.972e+00	3.249e+01	0.000e+00	0.000e+00	7.493e-01
1.110e+04	3.401e+01	1.994e-01	6.275e+01	9.942e+01	1.561e-01	1.272e+02	3.113e+01	2.372e+01	4.525e+01	3.125e+00	1.972e+00	3.249e+01	0.000e+00	0.000e+00	7.493e-01
1.120e+04	5.977e+01	1.994e-01	6.353e+01	9.942e+01	1.561e-01	1.272e+02	3.113e+01	2.372e+01	4.525e+01	3.125e+00	1.972e+00	3.249e+01	0.000e+00	0.000e+00	7.493e-01
1.130e+04	5.977e+01	1.994e-01	6.353e+01	9.942e+01	1.561e-01	1.354e+02	3.113e+01	2.372e+01	4.525e+01	3.125e+00	1.972e+00	3.249e+01	0.000e+00	0.000e+00	7.493e-01
1.140e+04	5.977e+01	1.994e-01	6.353e+01	9.942e+01	1.561e-01	1.354e+02	3.113e+01	2.372e+01	4.525e+01	3.125e+00	1.972e+00	3.249e+01	0.000e+00	0.000e+00	1.903e+01
1.150e+04	5.977e+01	1.994e-01	6.353e+01	9.942e+01	1.561e-01	1.354e+02	3.113e+01	2.372e+01	4.525e+01	3.125e+00	1.972e+00	3.249e+01	0.000e+00	0.000e+00	4.686e+00
1.160e+04	5.977e+01	1.994e-01	6.353e+01	9.942e+01	1.561e-01	1.354e+02	4.417e+01	2.391e+01	4.741e+01	3.125e+00	1.972e+00	3.249e+01	0.000e+00	0.000e+00	4.686e+00
1.170e+04	5.977e+01	1.994e-01	6.353e+01	9.942e+01	1.561e-01	1.354e+02	4.417e+01	2.391e+01	4.741e+01	2.676e+00	1.562e+00	3.125e+00	5.684e-14	0.000e+00	4.686e+00
1.180e+04	5.977e+01	1.994e-01	6.353e+01	9.942e+01	1.561e-01	1.373e+02	4.417e+01	2.372e+01	4.741e+01	2.676e+00	1.562e+00	3.125e+00	5.684e-14	0.000e+00	4.686e+00
1.190e+04	5.977e+01	1.994e-01	6.353e+01	9.942e+01	1.561e-01	1.373e+02	4.417e+01	2.372e+01	4.741e+01	2.676e+00	1.562e+00	3.125e+00	5.684e-14	0.000e+00	4.686e+00
1.200e+04	5.977e+01	1.994e-01	6.353e+01	9.942e+01	1.561e-01	1.373e+02	4.417e+01	2.372e+01	4.741e+01	2.676e+00	1.562e+00	3.125e+00	5.684e-14	0.000e+00	4.686e+00
1.210e+04	5.977e+01	1.994e-01	6.353e+01	9.942e+01	1.561e-01	1.373e+02	4.417e+01	2.372e+01	4.741e+01	2.676e+00	1.562e+00	3.125e+00	5.684e-14	0.000e+00	4.686e+00
