n.evals.q.1.0.	train._.me.hebbian.network.best.quality.fitness	train._.me.hebbian.network.best.quality.fitness.min	train._.me.hebbian.network.best.quality.fitness.max	train._.me.hebbian.layer.best.quality.fitness	train._.me.hebbian.layer.best.quality.fitness.min	train._.me.hebbian.layer.best.quality.fitness.max	train._.me.hebbian.neuron.best.quality.fitness	train._.me.hebbian.neuron.best.quality.fitness.min	train._.me.hebbian.neuron.best.quality.fitness.max	train._.me.hebbian.synapse.best.quality.fitness	train._.me.hebbian.synapse.best.quality.fitness.min	train._.me.hebbian.synapse.best.quality.fitness.max	train._.me.freeForm.best.quality.fitness	train._.me.freeForm.best.quality.fitness.min	train._.me.freeForm.best.quality.fitness.max
8.610e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.620e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.630e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.640e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.650e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.660e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.670e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.680e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.690e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.700e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.710e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.720e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.730e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.740e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.750e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.760e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.770e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.780e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.790e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.800e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.810e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.820e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.830e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.840e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.850e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.860e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.870e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.880e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.890e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.900e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.910e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.920e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.930e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.940e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.950e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.960e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.970e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.980e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.990e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.000e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.010e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.020e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.030e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.040e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.050e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.060e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.070e+04	7.703e+01	6.044e+01	1.277e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.080e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.090e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.100e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.110e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.120e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.130e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.140e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.150e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.160e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.170e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.180e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.190e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.200e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.210e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.220e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.230e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.240e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.250e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.260e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.270e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.280e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.290e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.300e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.310e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.320e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.330e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.340e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.350e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.360e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.370e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.380e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.390e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.400e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.410e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.420e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.430e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.440e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.450e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.460e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.470e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.480e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.490e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.500e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.510e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.520e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.530e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.540e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.550e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.560e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.570e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.580e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.590e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.600e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.610e+04	8.636e+01	6.393e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.620e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.630e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.640e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.650e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.660e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.670e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.680e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.690e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.700e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.710e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.720e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.730e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.740e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.750e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.760e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.770e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.780e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.790e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.800e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
9.810e+04	1.050e+02	6.637e+01	1.860e+02	1.207e+02	7.483e+01	1.697e+02	4.430e+02	4.268e+02	4.611e+02	5.100e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
